EXP,TRIAL_TYPE,TEXT,COLOR,WAIT,RESPTIME,RT,TRUE_KEY,ANSWER,CORR
experiment,neutral_2,"['GŁĘBOKA', 'DALEKA']",#574400,1.7330672295839729,3,2.05959415435791,x,m,False
experiment,neutral,"['WYSOKA', 'WYSOKA']",red,1.178305983128578,3,0.4786109924316406,z,n,False
experiment,congruent_strong,"['ZIELONY', 'ZIELONY']",green,1.041110762718934,3,0.3167400360107422,n,m,False
