EXP,TRIAL_TYPE,TEXT,COLOR,WAIT,RESPTIME,RT,TRUE_KEY,ANSWER,CORR
experiment,neutral_2,"['DALEKA', 'WYSOKA']",#574400,1.1306749002853862,3,-1,n,-,False
experiment,neutral,"['GŁĘBOKA', 'GŁĘBOKA']",#5e75d9,1.5334356495146018,3,0.8512759208679199,x,m,False
experiment,neutral_2,"['WYSOKA', 'UKRYTA']",red,1.0891484852282747,3,1.086954116821289,m,n,False
